# set_id=[elementary_kanji_v1]
# title=[小学生で習う漢字・4択問題]
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
kanji_compound_030	「東西南北」が表しているものはどれですか。	「東西南北」が表しているものはどれですか。	東・西・南・北は、基本となる四つの方角です。	1	季節	方角	時代	温度
kanji_compound_031	「父母」と同じ組み立ての熟語はどれですか。	「父母」と同じ組み立ての熟語はどれですか。	「父母」「兄弟」は、並び合う関係の漢字を組み合わせています。	2	読書	青空	兄弟	多少
kanji_compound_032	「強風」と同じ組み立ての熟語はどれですか。	「強風」と同じ組み立ての熟語はどれですか。	「強風」は強い風、「大雨」は大きな雨という修飾関係です。	3	売買	登山	親子	大雨
kanji_compound_033	「登山」と同じ組み立ての熟語はどれですか。	「登山」と同じ組み立ての熟語はどれですか。	「登山」は山に登る、「乗車」は車に乗るという関係です。	0	乗車	寒暖	森林	青空
kanji_compound_034	「大小」と同じ組み立ての熟語はどれですか。	「大小」と同じ組み立ての熟語はどれですか。	「大」と「小」、「長」と「短」はそれぞれ反対の意味です。	1	道路	長短	石油	読書
kanji_compound_035	「河川」と同じ組み立ての熟語はどれですか。	「河川」と同じ組み立ての熟語はどれですか。	「河」と「川」、「岩」と「石」は似た意味の漢字の組み合わせです。	2	白紙	開会	岩石	上下
kanji_compound_036	「開会」の「開」と同じ働きをする漢字を含む熟語はどれですか。	「開会」の「開」と同じ働きをする漢字を含む熟語はどれですか。	「開会」は会を開く、「閉店」は店を閉じるという動作と目的語の関係です。	3	青空	兄弟	道路	閉店
kanji_compound_037	「無関心」の「無」が表す意味はどれですか。	「無関心」の「無」が表す意味はどれですか。	「無」は、後ろの言葉がないことを表します。	0	ない	多い	強い	新しい
kanji_compound_038	「再利用」の「再」が表す意味はどれですか。	「再利用」の「再」が表す意味はどれですか。	「再」は、もう一度という意味を表します。	1	初めて	もう一度	半分だけ	急いで
kanji_compound_039	「未完成」の「未」が表す意味はどれですか。	「未完成」の「未」が表す意味はどれですか。	「未」は、まだそうなっていないことを表します。	2	すでに終わった	完全である	まだ〜していない	とても古い
kanji_compound_040	「不可能」の「不」が表す意味はどれですか。	「不可能」の「不」が表す意味はどれですか。	「不」は、後ろの意味を打ち消します。	3	とてもよい	少しだけ	もう一度	〜ではない
kanji_context_001	文中の「　」に当てはまる漢字として正しいものはどれですか。\n先生の話を聞くため、会館の「こうえん」に参加した。	先生の話を聞くため、会館の「こうえん」に参加した。	人が大勢の前で話をする場合は「講演」です。	0	講演	公園	公演	後援
kanji_context_002	文中の「　」に当てはまる漢字として正しいものはどれですか。\n休日に家族で「こうえん」へ遊びに行った。	休日に家族で「こうえん」へ遊びに行った。	遊具や広場のある場所は「公園」です。	1	講演	公園	公演	後援
kanji_context_003	文中の「　」に当てはまる漢字として正しいものはどれですか。\n劇団の「こうえん」を見に行った。	劇団の「こうえん」を見に行った。	演劇や音楽を人前で演じることは「公演」です。	2	公園	講演	公演	後援
kanji_context_004	文中の「　」に当てはまる漢字として正しいものはどれですか。\n地域の会社が大会を「こうえん」した。	地域の会社が大会を「こうえん」した。	活動を後ろから支援することは「後援」です。	3	公園	講演	公演	後援
kanji_context_005	文中の「　」に当てはまる漢字として正しいものはどれですか。\n駅で友達と「かい」う約束をした。	駅で友達と「かい」う約束をした。	人と顔を合わせる意味では「会う」です。	0	会う	合う	遭う	買う
kanji_context_006	文中の「　」に当てはまる漢字として正しいものはどれですか。\n二つの部品がぴったり「かい」う。	二つの部品がぴったり「かい」う。	物どうしが一致する意味では「合う」です。	1	会う	合う	遭う	買う
kanji_context_007	文中の「　」に当てはまる漢字として正しいものはどれですか。\n旅先で事故に「かい」った。	旅先で事故に「かい」った。	好ましくない出来事を経験する場合は「遭う」です。	2	会った	合った	遭った	買った
kanji_context_008	文中の「　」に当てはまる漢字として正しいものはどれですか。\n店で新しい本を「かい」った。	店で新しい本を「かい」った。	代金を払って品物を手に入れる場合は「買う」です。	3	会った	合った	遭った	買った
kanji_context_009	文中の「　」に当てはまる漢字として正しいものはどれですか。\n校庭を一周「はか」る。	校庭を一周「はか」る。	長さや高さなどを測定する場合は「測る」です。	0	測る	計る	量る	図る
kanji_context_010	文中の「　」に当てはまる漢字として正しいものはどれですか。\n料理に使う小麦粉の重さを「はか」る。	料理に使う小麦粉の重さを「はか」る。	重さや量を調べる場合は「量る」です。	1	測る	量る	計る	図る
kanji_context_011	文中の「　」に当てはまる漢字として正しいものはどれですか。\n作業にかかる時間を「はか」る。	作業にかかる時間を「はか」る。	時間や数を数えて調べる場合は「計る」です。	2	測る	量る	計る	図る
kanji_context_012	文中の「　」に当てはまる漢字として正しいものはどれですか。\n問題の解決を「はか」る。	問題の解決を「はか」る。	目標を実現しようと工夫する意味では「図る」です。	3	測る	計る	量る	図る
kanji_context_013	文中の「　」に当てはまる漢字として正しいものはどれですか。\n荷物を机の上に「お」く。	荷物を机の上に「お」く。	物をある場所にのせる場合は「置く」です。	0	置く	起く	措く	於く
kanji_context_014	文中の「　」に当てはまる漢字として正しいものはどれですか。\n毎朝七時に「お」きる。	毎朝七時に「お」きる。	眠りから目を覚ます場合は「起きる」です。	1	置きる	起きる	沖きる	興きる
kanji_context_015	文中の「　」に当てはまる漢字として正しいものはどれですか。\n大切な役目を「つと」める。	大切な役目を「つと」める。	役目や任務を行う場合は「務める」です。	2	勤める	努める	務める	勉める
kanji_context_016	文中の「　」に当てはまる漢字として正しいものはどれですか。\n会社に「つと」める。	会社に「つと」める。	会社などで働く場合は「勤める」です。	3	務める	努める	勉める	勤める
kanji_context_017	文中の「　」に当てはまる漢字として正しいものはどれですか。\n事故を防ぐよう「つと」める。	事故を防ぐよう「つと」める。	努力する意味では「努める」です。	0	努める	勤める	務める	勉める
kanji_context_018	文中の「　」に当てはまる漢字として正しいものはどれですか。\n川の水が海へ「なが」れる。	川の水が海へ「なが」れる。	水や空気が移動する場合は「流れる」です。	1	長れる	流れる	永れる	投れる
kanji_context_019	文中の「　」に当てはまる漢字として正しいものはどれですか。\n長い年月が「なが」れる。	長い年月が「なが」れる。	時間が過ぎることも「流れる」と表します。	2	長れる	永れる	流れる	投れる
kanji_context_020	文中の「　」に当てはまる漢字として正しいものはどれですか。\n荷物を家まで「はこ」ぶ。	荷物を家まで「はこ」ぶ。	物を別の場所へ移すことは「運ぶ」です。	3	運こぶ	軍ぶ	送ぶ	運ぶ
kanji_context_021	文中の「　」に当てはまる漢字として正しいものはどれですか。\n病気が完全に「なお」る。	病気が完全に「なお」る。	病気やけががよくなる場合は「治る」です。	0	治る	直る	修る	正る
kanji_context_022	文中の「　」に当てはまる漢字として正しいものはどれですか。\nこわれた時計が「なお」る。	こわれた時計が「なお」る。	物の故障が元どおりになる場合は「直る」です。	1	治る	直る	修る	正る
kanji_context_023	文中の「　」に当てはまる漢字として正しいものはどれですか。\nまちがいを「なお」す。	まちがいを「なお」す。	誤りや故障を改める場合は「直す」です。	2	治す	修す	直す	正す
kanji_context_024	文中の「　」に当てはまる漢字として正しいものはどれですか。\nけがを「なお」す。	けがを「なお」す。	病気やけがをよくする場合は「治す」です。	3	直す	修す	正す	治す
kanji_context_025	文中の「　」に当てはまる漢字として正しいものはどれですか。\n門の前に人が「た」つ。	門の前に人が「た」つ。	人が足で体を支えている場合は「立つ」です。	0	立つ	建つ	発つ	断つ
kanji_context_026	文中の「　」に当てはまる漢字として正しいものはどれですか。\n新しい校舎が「た」つ。	新しい校舎が「た」つ。	建物ができる場合は「建つ」です。	1	立つ	建つ	発つ	断つ
kanji_context_027	文中の「　」に当てはまる漢字として正しいものはどれですか。\n朝早く旅に「た」つ。	朝早く旅に「た」つ。	出発する意味では「発つ」です。	2	立つ	建つ	発つ	断つ
kanji_context_028	文中の「　」に当てはまる漢字として正しいものはどれですか。\n悪い習慣を「た」つ。	悪い習慣を「た」つ。	続いていたものをやめる意味では「断つ」です。	3	立つ	建つ	発つ	断つ
kanji_context_029	文中の「　」に当てはまる漢字として正しいものはどれですか。\n遠くの山を「み」る。	遠くの山を「み」る。	目で確かめる一般的な場合は「見る」です。	0	見る	観る	診る	看る
kanji_context_030	文中の「　」に当てはまる漢字として正しいものはどれですか。\n映画をじっくり「み」る。	映画をじっくり「み」る。	映画や芝居などを味わって見る場合は「観る」です。	1	見る	観る	診る	看る
kanji_context_031	文中の「　」に当てはまる漢字として正しいものはどれですか。\n医者が患者を「み」る。	医者が患者を「み」る。	医者が病状を調べる場合は「診る」です。	2	見る	観る	診る	看る
kanji_context_032	文中の「　」に当てはまる漢字として正しいものはどれですか。\n病気の家族を「み」る。	病気の家族を「み」る。	人の世話をする意味では「看る」です。	3	見る	観る	診る	看る
kanji_context_033	文中の「　」に当てはまる漢字として正しいものはどれですか。\n広い土地を「おさ」める。	広い土地を「おさ」める。	国や地域をまとめる場合は「治める」です。	0	治める	納める	修める	収める
kanji_context_034	文中の「　」に当てはまる漢字として正しいものはどれですか。\n税金を国に「おさ」める。	税金を国に「おさ」める。	税や品物を渡す場合は「納める」です。	1	治める	納める	修める	収める
kanji_context_035	文中の「　」に当てはまる漢字として正しいものはどれですか。\n学問を「おさ」める。	学問を「おさ」める。	学問や技術を身につける場合は「修める」です。	2	治める	納める	修める	収める
kanji_context_036	文中の「　」に当てはまる漢字として正しいものはどれですか。\n荷物を箱に「おさ」める。	荷物を箱に「おさ」める。	物を中に入れる場合は「収める」です。	3	治める	納める	修める	収める
kanji_context_037	文中の「　」に当てはまる漢字として正しいものはどれですか。\n自分の行いを「かえり」みる。	自分の行いを「かえり」みる。	自分の行動を振り返る場合は「省みる」です。	0	省みる	顧みる	返りみる	帰りみる
kanji_context_038	文中の「　」に当てはまる漢字として正しいものはどれですか。\n危険をかえりみず進む。	危険をかえりみず進む。	周囲や結果を気にする意味では「顧みる」を使います。	1	省みず	顧みず	返りみず	帰りみず
kanji_context_039	文中の「　」に当てはまる漢字として正しいものはどれですか。\n旅行の日程を「かえ」る。	旅行の日程を「かえ」る。	内容や状態を別のものにする場合は「変える」です。	2	替える	代える	変える	換える
kanji_context_040	文中の「　」に当てはまる漢字として正しいものはどれですか。\n古い電池を新しいものに「かえ」る。	古い電池を新しいものに「かえ」る。	同じ種類の別の物と入れ替える場合は「替える」です。	3	変える	代える	換える	替える
